galleryImageId,productId,imagePath,imageSource,productName,categoryName,itemId,split,note
deepfashion:MEN_Sweaters_id_00000192_01_3_back,id_00000192,docs_vs/deepfashion-subset/images/MEN/Sweaters/id_00000192/01_3_back.jpg,deepfashion_gallery,id_00000192,MEN/Sweaters,id_00000192,gallery,img/MEN/Sweaters/id_00000192/01_3_back.jpg
deepfashion:WOMEN_Pants_id_00000105_02_3_back,id_00000105,docs_vs/deepfashion-subset/images/WOMEN/Pants/id_00000105/02_3_back.jpg,deepfashion_gallery,id_00000105,WOMEN/Pants,id_00000105,gallery,img/WOMEN/Pants/id_00000105/02_3_back.jpg
deepfashion:WOMEN_Rompers_Jumpsuits_id_00000314_03_2_side,id_00000314,docs_vs/deepfashion-subset/images/WOMEN/Rompers_Jumpsuits/id_00000314/03_2_side.jpg,deepfashion_gallery,id_00000314,WOMEN/Rompers_Jumpsuits,id_00000314,gallery,img/WOMEN/Rompers_Jumpsuits/id_00000314/03_2_side.jpg
deepfashion:MEN_Tees_Tanks_id_00000161_01_3_back,id_00000161,docs_vs/deepfashion-subset/images/MEN/Tees_Tanks/id_00000161/01_3_back.jpg,deepfashion_gallery,id_00000161,MEN/Tees_Tanks,id_00000161,gallery,img/MEN/Tees_Tanks/id_00000161/01_3_back.jpg
deepfashion:WOMEN_Sweaters_id_00000151_04_3_back,id_00000151,docs_vs/deepfashion-subset/images/WOMEN/Sweaters/id_00000151/04_3_back.jpg,deepfashion_gallery,id_00000151,WOMEN/Sweaters,id_00000151,gallery,img/WOMEN/Sweaters/id_00000151/04_3_back.jpg
deepfashion:WOMEN_Shorts_id_00000144_02_2_side,id_00000144,docs_vs/deepfashion-subset/images/WOMEN/Shorts/id_00000144/02_2_side.jpg,deepfashion_gallery,id_00000144,WOMEN/Shorts,id_00000144,gallery,img/WOMEN/Shorts/id_00000144/02_2_side.jpg
deepfashion:WOMEN_Graphic_Tees_id_00000241_01_2_side,id_00000241,docs_vs/deepfashion-subset/images/WOMEN/Graphic_Tees/id_00000241/01_2_side.jpg,deepfashion_gallery,id_00000241,WOMEN/Graphic_Tees,id_00000241,gallery,img/WOMEN/Graphic_Tees/id_00000241/01_2_side.jpg
deepfashion:WOMEN_Sweatshirts_Hoodies_id_00000332_01_1_front,id_00000332,docs_vs/deepfashion-subset/images/WOMEN/Sweatshirts_Hoodies/id_00000332/01_1_front.jpg,deepfashion_gallery,id_00000332,WOMEN/Sweatshirts_Hoodies,id_00000332,gallery,img/WOMEN/Sweatshirts_Hoodies/id_00000332/01_1_front.jpg
deepfashion:WOMEN_Jackets_Coats_id_00000187_04_3_back,id_00000187,docs_vs/deepfashion-subset/images/WOMEN/Jackets_Coats/id_00000187/04_3_back.jpg,deepfashion_gallery,id_00000187,WOMEN/Jackets_Coats,id_00000187,gallery,img/WOMEN/Jackets_Coats/id_00000187/04_3_back.jpg
deepfashion:MEN_Shirts_Polos_id_00000226_05_3_back,id_00000226,docs_vs/deepfashion-subset/images/MEN/Shirts_Polos/id_00000226/05_3_back.jpg,deepfashion_gallery,id_00000226,MEN/Shirts_Polos,id_00000226,gallery,img/MEN/Shirts_Polos/id_00000226/05_3_back.jpg
deepfashion:WOMEN_Cardigans_id_00000320_01_2_side,id_00000320,docs_vs/deepfashion-subset/images/WOMEN/Cardigans/id_00000320/01_2_side.jpg,deepfashion_gallery,id_00000320,WOMEN/Cardigans,id_00000320,gallery,img/WOMEN/Cardigans/id_00000320/01_2_side.jpg
deepfashion:MEN_Denim_id_00000353_02_3_back,id_00000353,docs_vs/deepfashion-subset/images/MEN/Denim/id_00000353/02_3_back.jpg,deepfashion_gallery,id_00000353,MEN/Denim,id_00000353,gallery,img/MEN/Denim/id_00000353/02_3_back.jpg
deepfashion:WOMEN_Denim_id_00000624_02_7_additional,id_00000624,docs_vs/deepfashion-subset/images/WOMEN/Denim/id_00000624/02_7_additional.jpg,deepfashion_gallery,id_00000624,WOMEN/Denim,id_00000624,gallery,img/WOMEN/Denim/id_00000624/02_7_additional.jpg
deepfashion:MEN_Jackets_Vests_id_00000653_02_3_back,id_00000653,docs_vs/deepfashion-subset/images/MEN/Jackets_Vests/id_00000653/02_3_back.jpg,deepfashion_gallery,id_00000653,MEN/Jackets_Vests,id_00000653,gallery,img/MEN/Jackets_Vests/id_00000653/02_3_back.jpg
deepfashion:WOMEN_Leggings_id_00001063_01_3_back,id_00001063,docs_vs/deepfashion-subset/images/WOMEN/Leggings/id_00001063/01_3_back.jpg,deepfashion_gallery,id_00001063,WOMEN/Leggings,id_00001063,gallery,img/WOMEN/Leggings/id_00001063/01_3_back.jpg
deepfashion:WOMEN_Skirts_id_00000500_06_3_back,id_00000500,docs_vs/deepfashion-subset/images/WOMEN/Skirts/id_00000500/06_3_back.jpg,deepfashion_gallery,id_00000500,WOMEN/Skirts,id_00000500,gallery,img/WOMEN/Skirts/id_00000500/06_3_back.jpg
deepfashion:MEN_Pants_id_00000836_02_4_full,id_00000836,docs_vs/deepfashion-subset/images/MEN/Pants/id_00000836/02_4_full.jpg,deepfashion_gallery,id_00000836,MEN/Pants,id_00000836,gallery,img/MEN/Pants/id_00000836/02_4_full.jpg
deepfashion:MEN_Shorts_id_00000597_01_6_flat,id_00000597,docs_vs/deepfashion-subset/images/MEN/Shorts/id_00000597/01_6_flat.jpg,deepfashion_gallery,id_00000597,MEN/Shorts,id_00000597,gallery,img/MEN/Shorts/id_00000597/01_6_flat.jpg
deepfashion:MEN_Suiting_id_00000932_01_3_back,id_00000932,docs_vs/deepfashion-subset/images/MEN/Suiting/id_00000932/01_3_back.jpg,deepfashion_gallery,id_00000932,MEN/Suiting,id_00000932,gallery,img/MEN/Suiting/id_00000932/01_3_back.jpg
deepfashion:MEN_Sweatshirts_Hoodies_id_00000971_03_2_side,id_00000971,docs_vs/deepfashion-subset/images/MEN/Sweatshirts_Hoodies/id_00000971/03_2_side.jpg,deepfashion_gallery,id_00000971,MEN/Sweatshirts_Hoodies,id_00000971,gallery,img/MEN/Sweatshirts_Hoodies/id_00000971/03_2_side.jpg
deepfashion:WOMEN_Tees_Tanks_id_00000026_05_2_side,id_00000026,docs_vs/deepfashion-subset/images/WOMEN/Tees_Tanks/id_00000026/05_2_side.jpg,deepfashion_gallery,id_00000026,WOMEN/Tees_Tanks,id_00000026,gallery,img/WOMEN/Tees_Tanks/id_00000026/05_2_side.jpg
deepfashion:WOMEN_Dresses_id_00000027_01_3_back,id_00000027,docs_vs/deepfashion-subset/images/WOMEN/Dresses/id_00000027/01_3_back.jpg,deepfashion_gallery,id_00000027,WOMEN/Dresses,id_00000027,gallery,img/WOMEN/Dresses/id_00000027/01_3_back.jpg
deepfashion:WOMEN_Blouses_Shirts_id_00000065_02_1_front,id_00000065,docs_vs/deepfashion-subset/images/WOMEN/Blouses_Shirts/id_00000065/02_1_front.jpg,deepfashion_gallery,id_00000065,WOMEN/Blouses_Shirts,id_00000065,gallery,img/WOMEN/Blouses_Shirts/id_00000065/02_1_front.jpg
deepfashion:MEN_Sweaters_id_00000321_01_2_side,id_00000321,docs_vs/deepfashion-subset/images/MEN/Sweaters/id_00000321/01_2_side.jpg,deepfashion_gallery,id_00000321,MEN/Sweaters,id_00000321,gallery,img/MEN/Sweaters/id_00000321/01_2_side.jpg
deepfashion:WOMEN_Pants_id_00000215_01_1_front,id_00000215,docs_vs/deepfashion-subset/images/WOMEN/Pants/id_00000215/01_1_front.jpg,deepfashion_gallery,id_00000215,WOMEN/Pants,id_00000215,gallery,img/WOMEN/Pants/id_00000215/01_1_front.jpg
deepfashion:WOMEN_Rompers_Jumpsuits_id_00000344_04_2_side,id_00000344,docs_vs/deepfashion-subset/images/WOMEN/Rompers_Jumpsuits/id_00000344/04_2_side.jpg,deepfashion_gallery,id_00000344,WOMEN/Rompers_Jumpsuits,id_00000344,gallery,img/WOMEN/Rompers_Jumpsuits/id_00000344/04_2_side.jpg
deepfashion:MEN_Tees_Tanks_id_00000161_01_6_flat,id_00000161,docs_vs/deepfashion-subset/images/MEN/Tees_Tanks/id_00000161/01_6_flat.jpg,deepfashion_gallery,id_00000161,MEN/Tees_Tanks,id_00000161,gallery,img/MEN/Tees_Tanks/id_00000161/01_6_flat.jpg
deepfashion:WOMEN_Sweaters_id_00000209_02_1_front,id_00000209,docs_vs/deepfashion-subset/images/WOMEN/Sweaters/id_00000209/02_1_front.jpg,deepfashion_gallery,id_00000209,WOMEN/Sweaters,id_00000209,gallery,img/WOMEN/Sweaters/id_00000209/02_1_front.jpg
deepfashion:WOMEN_Shorts_id_00000144_02_4_full,id_00000144,docs_vs/deepfashion-subset/images/WOMEN/Shorts/id_00000144/02_4_full.jpg,deepfashion_gallery,id_00000144,WOMEN/Shorts,id_00000144,gallery,img/WOMEN/Shorts/id_00000144/02_4_full.jpg
deepfashion:WOMEN_Graphic_Tees_id_00000299_01_1_front,id_00000299,docs_vs/deepfashion-subset/images/WOMEN/Graphic_Tees/id_00000299/01_1_front.jpg,deepfashion_gallery,id_00000299,WOMEN/Graphic_Tees,id_00000299,gallery,img/WOMEN/Graphic_Tees/id_00000299/01_1_front.jpg
deepfashion:WOMEN_Sweatshirts_Hoodies_id_00000332_01_2_side,id_00000332,docs_vs/deepfashion-subset/images/WOMEN/Sweatshirts_Hoodies/id_00000332/01_2_side.jpg,deepfashion_gallery,id_00000332,WOMEN/Sweatshirts_Hoodies,id_00000332,gallery,img/WOMEN/Sweatshirts_Hoodies/id_00000332/01_2_side.jpg
deepfashion:WOMEN_Jackets_Coats_id_00000187_05_2_side,id_00000187,docs_vs/deepfashion-subset/images/WOMEN/Jackets_Coats/id_00000187/05_2_side.jpg,deepfashion_gallery,id_00000187,WOMEN/Jackets_Coats,id_00000187,gallery,img/WOMEN/Jackets_Coats/id_00000187/05_2_side.jpg
deepfashion:MEN_Shirts_Polos_id_00000541_01_1_front,id_00000541,docs_vs/deepfashion-subset/images/MEN/Shirts_Polos/id_00000541/01_1_front.jpg,deepfashion_gallery,id_00000541,MEN/Shirts_Polos,id_00000541,gallery,img/MEN/Shirts_Polos/id_00000541/01_1_front.jpg
deepfashion:WOMEN_Cardigans_id_00000521_02_2_side,id_00000521,docs_vs/deepfashion-subset/images/WOMEN/Cardigans/id_00000521/02_2_side.jpg,deepfashion_gallery,id_00000521,WOMEN/Cardigans,id_00000521,gallery,img/WOMEN/Cardigans/id_00000521/02_2_side.jpg
deepfashion:MEN_Denim_id_00000826_01_1_front,id_00000826,docs_vs/deepfashion-subset/images/MEN/Denim/id_00000826/01_1_front.jpg,deepfashion_gallery,id_00000826,MEN/Denim,id_00000826,gallery,img/MEN/Denim/id_00000826/01_1_front.jpg
deepfashion:WOMEN_Denim_id_00000624_03_1_front,id_00000624,docs_vs/deepfashion-subset/images/WOMEN/Denim/id_00000624/03_1_front.jpg,deepfashion_gallery,id_00000624,WOMEN/Denim,id_00000624,gallery,img/WOMEN/Denim/id_00000624/03_1_front.jpg
deepfashion:MEN_Jackets_Vests_id_00000653_02_4_full,id_00000653,docs_vs/deepfashion-subset/images/MEN/Jackets_Vests/id_00000653/02_4_full.jpg,deepfashion_gallery,id_00000653,MEN/Jackets_Vests,id_00000653,gallery,img/MEN/Jackets_Vests/id_00000653/02_4_full.jpg
deepfashion:WOMEN_Leggings_id_00001256_01_2_side,id_00001256,docs_vs/deepfashion-subset/images/WOMEN/Leggings/id_00001256/01_2_side.jpg,deepfashion_gallery,id_00001256,WOMEN/Leggings,id_00001256,gallery,img/WOMEN/Leggings/id_00001256/01_2_side.jpg
deepfashion:WOMEN_Skirts_id_00000500_07_2_side,id_00000500,docs_vs/deepfashion-subset/images/WOMEN/Skirts/id_00000500/07_2_side.jpg,deepfashion_gallery,id_00000500,WOMEN/Skirts,id_00000500,gallery,img/WOMEN/Skirts/id_00000500/07_2_side.jpg
deepfashion:MEN_Pants_id_00000836_03_1_front,id_00000836,docs_vs/deepfashion-subset/images/MEN/Pants/id_00000836/03_1_front.jpg,deepfashion_gallery,id_00000836,MEN/Pants,id_00000836,gallery,img/MEN/Pants/id_00000836/03_1_front.jpg
deepfashion:MEN_Shorts_id_00000597_02_1_front,id_00000597,docs_vs/deepfashion-subset/images/MEN/Shorts/id_00000597/02_1_front.jpg,deepfashion_gallery,id_00000597,MEN/Shorts,id_00000597,gallery,img/MEN/Shorts/id_00000597/02_1_front.jpg
deepfashion:MEN_Suiting_id_00001097_01_1_front,id_00001097,docs_vs/deepfashion-subset/images/MEN/Suiting/id_00001097/01_1_front.jpg,deepfashion_gallery,id_00001097,MEN/Suiting,id_00001097,gallery,img/MEN/Suiting/id_00001097/01_1_front.jpg
deepfashion:MEN_Sweatshirts_Hoodies_id_00000971_03_3_back,id_00000971,docs_vs/deepfashion-subset/images/MEN/Sweatshirts_Hoodies/id_00000971/03_3_back.jpg,deepfashion_gallery,id_00000971,MEN/Sweatshirts_Hoodies,id_00000971,gallery,img/MEN/Sweatshirts_Hoodies/id_00000971/03_3_back.jpg
deepfashion:WOMEN_Tees_Tanks_id_00000026_05_7_additional,id_00000026,docs_vs/deepfashion-subset/images/WOMEN/Tees_Tanks/id_00000026/05_7_additional.jpg,deepfashion_gallery,id_00000026,WOMEN/Tees_Tanks,id_00000026,gallery,img/WOMEN/Tees_Tanks/id_00000026/05_7_additional.jpg
deepfashion:WOMEN_Dresses_id_00000027_01_4_full,id_00000027,docs_vs/deepfashion-subset/images/WOMEN/Dresses/id_00000027/01_4_full.jpg,deepfashion_gallery,id_00000027,WOMEN/Dresses,id_00000027,gallery,img/WOMEN/Dresses/id_00000027/01_4_full.jpg
deepfashion:WOMEN_Blouses_Shirts_id_00000072_01_1_front,id_00000072,docs_vs/deepfashion-subset/images/WOMEN/Blouses_Shirts/id_00000072/01_1_front.jpg,deepfashion_gallery,id_00000072,WOMEN/Blouses_Shirts,id_00000072,gallery,img/WOMEN/Blouses_Shirts/id_00000072/01_1_front.jpg
deepfashion:MEN_Sweaters_id_00000321_01_3_back,id_00000321,docs_vs/deepfashion-subset/images/MEN/Sweaters/id_00000321/01_3_back.jpg,deepfashion_gallery,id_00000321,MEN/Sweaters,id_00000321,gallery,img/MEN/Sweaters/id_00000321/01_3_back.jpg
deepfashion:WOMEN_Pants_id_00000215_01_2_side,id_00000215,docs_vs/deepfashion-subset/images/WOMEN/Pants/id_00000215/01_2_side.jpg,deepfashion_gallery,id_00000215,WOMEN/Pants,id_00000215,gallery,img/WOMEN/Pants/id_00000215/01_2_side.jpg
deepfashion:WOMEN_Rompers_Jumpsuits_id_00000344_04_4_full,id_00000344,docs_vs/deepfashion-subset/images/WOMEN/Rompers_Jumpsuits/id_00000344/04_4_full.jpg,deepfashion_gallery,id_00000344,WOMEN/Rompers_Jumpsuits,id_00000344,gallery,img/WOMEN/Rompers_Jumpsuits/id_00000344/04_4_full.jpg
deepfashion:MEN_Tees_Tanks_id_00000223_01_1_front,id_00000223,docs_vs/deepfashion-subset/images/MEN/Tees_Tanks/id_00000223/01_1_front.jpg,deepfashion_gallery,id_00000223,MEN/Tees_Tanks,id_00000223,gallery,img/MEN/Tees_Tanks/id_00000223/01_1_front.jpg
deepfashion:WOMEN_Sweaters_id_00000292_01_3_back,id_00000292,docs_vs/deepfashion-subset/images/WOMEN/Sweaters/id_00000292/01_3_back.jpg,deepfashion_gallery,id_00000292,WOMEN/Sweaters,id_00000292,gallery,img/WOMEN/Sweaters/id_00000292/01_3_back.jpg
deepfashion:WOMEN_Shorts_id_00000144_03_2_side,id_00000144,docs_vs/deepfashion-subset/images/WOMEN/Shorts/id_00000144/03_2_side.jpg,deepfashion_gallery,id_00000144,WOMEN/Shorts,id_00000144,gallery,img/WOMEN/Shorts/id_00000144/03_2_side.jpg
deepfashion:WOMEN_Graphic_Tees_id_00000299_01_3_back,id_00000299,docs_vs/deepfashion-subset/images/WOMEN/Graphic_Tees/id_00000299/01_3_back.jpg,deepfashion_gallery,id_00000299,WOMEN/Graphic_Tees,id_00000299,gallery,img/WOMEN/Graphic_Tees/id_00000299/01_3_back.jpg
deepfashion:WOMEN_Sweatshirts_Hoodies_id_00000342_04_1_front,id_00000342,docs_vs/deepfashion-subset/images/WOMEN/Sweatshirts_Hoodies/id_00000342/04_1_front.jpg,deepfashion_gallery,id_00000342,WOMEN/Sweatshirts_Hoodies,id_00000342,gallery,img/WOMEN/Sweatshirts_Hoodies/id_00000342/04_1_front.jpg
deepfashion:WOMEN_Jackets_Coats_id_00000187_06_4_full,id_00000187,docs_vs/deepfashion-subset/images/WOMEN/Jackets_Coats/id_00000187/06_4_full.jpg,deepfashion_gallery,id_00000187,WOMEN/Jackets_Coats,id_00000187,gallery,img/WOMEN/Jackets_Coats/id_00000187/06_4_full.jpg
deepfashion:MEN_Shirts_Polos_id_00000541_02_1_front,id_00000541,docs_vs/deepfashion-subset/images/MEN/Shirts_Polos/id_00000541/02_1_front.jpg,deepfashion_gallery,id_00000541,MEN/Shirts_Polos,id_00000541,gallery,img/MEN/Shirts_Polos/id_00000541/02_1_front.jpg
deepfashion:WOMEN_Cardigans_id_00000521_02_4_full,id_00000521,docs_vs/deepfashion-subset/images/WOMEN/Cardigans/id_00000521/02_4_full.jpg,deepfashion_gallery,id_00000521,WOMEN/Cardigans,id_00000521,gallery,img/WOMEN/Cardigans/id_00000521/02_4_full.jpg
deepfashion:MEN_Denim_id_00000826_01_2_side,id_00000826,docs_vs/deepfashion-subset/images/MEN/Denim/id_00000826/01_2_side.jpg,deepfashion_gallery,id_00000826,MEN/Denim,id_00000826,gallery,img/MEN/Denim/id_00000826/01_2_side.jpg
deepfashion:WOMEN_Denim_id_00000624_03_2_side,id_00000624,docs_vs/deepfashion-subset/images/WOMEN/Denim/id_00000624/03_2_side.jpg,deepfashion_gallery,id_00000624,WOMEN/Denim,id_00000624,gallery,img/WOMEN/Denim/id_00000624/03_2_side.jpg
deepfashion:MEN_Jackets_Vests_id_00000653_04_1_front,id_00000653,docs_vs/deepfashion-subset/images/MEN/Jackets_Vests/id_00000653/04_1_front.jpg,deepfashion_gallery,id_00000653,MEN/Jackets_Vests,id_00000653,gallery,img/MEN/Jackets_Vests/id_00000653/04_1_front.jpg
deepfashion:WOMEN_Leggings_id_00001256_01_3_back,id_00001256,docs_vs/deepfashion-subset/images/WOMEN/Leggings/id_00001256/01_3_back.jpg,deepfashion_gallery,id_00001256,WOMEN/Leggings,id_00001256,gallery,img/WOMEN/Leggings/id_00001256/01_3_back.jpg
deepfashion:WOMEN_Skirts_id_00000500_07_3_back,id_00000500,docs_vs/deepfashion-subset/images/WOMEN/Skirts/id_00000500/07_3_back.jpg,deepfashion_gallery,id_00000500,WOMEN/Skirts,id_00000500,gallery,img/WOMEN/Skirts/id_00000500/07_3_back.jpg
deepfashion:MEN_Pants_id_00000836_03_2_side,id_00000836,docs_vs/deepfashion-subset/images/MEN/Pants/id_00000836/03_2_side.jpg,deepfashion_gallery,id_00000836,MEN/Pants,id_00000836,gallery,img/MEN/Pants/id_00000836/03_2_side.jpg
deepfashion:MEN_Shorts_id_00000597_02_2_side,id_00000597,docs_vs/deepfashion-subset/images/MEN/Shorts/id_00000597/02_2_side.jpg,deepfashion_gallery,id_00000597,MEN/Shorts,id_00000597,gallery,img/MEN/Shorts/id_00000597/02_2_side.jpg
deepfashion:MEN_Suiting_id_00001097_01_4_full,id_00001097,docs_vs/deepfashion-subset/images/MEN/Suiting/id_00001097/01_4_full.jpg,deepfashion_gallery,id_00001097,MEN/Suiting,id_00001097,gallery,img/MEN/Suiting/id_00001097/01_4_full.jpg
deepfashion:MEN_Sweatshirts_Hoodies_id_00000971_03_7_additional,id_00000971,docs_vs/deepfashion-subset/images/MEN/Sweatshirts_Hoodies/id_00000971/03_7_additional.jpg,deepfashion_gallery,id_00000971,MEN/Sweatshirts_Hoodies,id_00000971,gallery,img/MEN/Sweatshirts_Hoodies/id_00000971/03_7_additional.jpg
deepfashion:WOMEN_Tees_Tanks_id_00000026_06_2_side,id_00000026,docs_vs/deepfashion-subset/images/WOMEN/Tees_Tanks/id_00000026/06_2_side.jpg,deepfashion_gallery,id_00000026,WOMEN/Tees_Tanks,id_00000026,gallery,img/WOMEN/Tees_Tanks/id_00000026/06_2_side.jpg
deepfashion:WOMEN_Dresses_id_00000027_01_7_additional,id_00000027,docs_vs/deepfashion-subset/images/WOMEN/Dresses/id_00000027/01_7_additional.jpg,deepfashion_gallery,id_00000027,WOMEN/Dresses,id_00000027,gallery,img/WOMEN/Dresses/id_00000027/01_7_additional.jpg
deepfashion:WOMEN_Blouses_Shirts_id_00000072_01_3_back,id_00000072,docs_vs/deepfashion-subset/images/WOMEN/Blouses_Shirts/id_00000072/01_3_back.jpg,deepfashion_gallery,id_00000072,WOMEN/Blouses_Shirts,id_00000072,gallery,img/WOMEN/Blouses_Shirts/id_00000072/01_3_back.jpg
deepfashion:MEN_Sweaters_id_00000396_01_1_front,id_00000396,docs_vs/deepfashion-subset/images/MEN/Sweaters/id_00000396/01_1_front.jpg,deepfashion_gallery,id_00000396,MEN/Sweaters,id_00000396,gallery,img/MEN/Sweaters/id_00000396/01_1_front.jpg
deepfashion:WOMEN_Pants_id_00000338_02_2_side,id_00000338,docs_vs/deepfashion-subset/images/WOMEN/Pants/id_00000338/02_2_side.jpg,deepfashion_gallery,id_00000338,WOMEN/Pants,id_00000338,gallery,img/WOMEN/Pants/id_00000338/02_2_side.jpg
deepfashion:WOMEN_Rompers_Jumpsuits_id_00000344_05_1_front,id_00000344,docs_vs/deepfashion-subset/images/WOMEN/Rompers_Jumpsuits/id_00000344/05_1_front.jpg,deepfashion_gallery,id_00000344,WOMEN/Rompers_Jumpsuits,id_00000344,gallery,img/WOMEN/Rompers_Jumpsuits/id_00000344/05_1_front.jpg
deepfashion:MEN_Tees_Tanks_id_00000223_01_4_full,id_00000223,docs_vs/deepfashion-subset/images/MEN/Tees_Tanks/id_00000223/01_4_full.jpg,deepfashion_gallery,id_00000223,MEN/Tees_Tanks,id_00000223,gallery,img/MEN/Tees_Tanks/id_00000223/01_4_full.jpg
deepfashion:WOMEN_Sweaters_id_00000292_01_7_additional,id_00000292,docs_vs/deepfashion-subset/images/WOMEN/Sweaters/id_00000292/01_7_additional.jpg,deepfashion_gallery,id_00000292,WOMEN/Sweaters,id_00000292,gallery,img/WOMEN/Sweaters/id_00000292/01_7_additional.jpg
deepfashion:WOMEN_Shorts_id_00000144_03_4_full,id_00000144,docs_vs/deepfashion-subset/images/WOMEN/Shorts/id_00000144/03_4_full.jpg,deepfashion_gallery,id_00000144,WOMEN/Shorts,id_00000144,gallery,img/WOMEN/Shorts/id_00000144/03_4_full.jpg
deepfashion:WOMEN_Graphic_Tees_id_00000299_01_4_full,id_00000299,docs_vs/deepfashion-subset/images/WOMEN/Graphic_Tees/id_00000299/01_4_full.jpg,deepfashion_gallery,id_00000299,WOMEN/Graphic_Tees,id_00000299,gallery,img/WOMEN/Graphic_Tees/id_00000299/01_4_full.jpg
deepfashion:WOMEN_Sweatshirts_Hoodies_id_00000342_04_4_full,id_00000342,docs_vs/deepfashion-subset/images/WOMEN/Sweatshirts_Hoodies/id_00000342/04_4_full.jpg,deepfashion_gallery,id_00000342,WOMEN/Sweatshirts_Hoodies,id_00000342,gallery,img/WOMEN/Sweatshirts_Hoodies/id_00000342/04_4_full.jpg
deepfashion:WOMEN_Jackets_Coats_id_00000187_06_7_additional,id_00000187,docs_vs/deepfashion-subset/images/WOMEN/Jackets_Coats/id_00000187/06_7_additional.jpg,deepfashion_gallery,id_00000187,WOMEN/Jackets_Coats,id_00000187,gallery,img/WOMEN/Jackets_Coats/id_00000187/06_7_additional.jpg
deepfashion:MEN_Shirts_Polos_id_00000541_02_2_side,id_00000541,docs_vs/deepfashion-subset/images/MEN/Shirts_Polos/id_00000541/02_2_side.jpg,deepfashion_gallery,id_00000541,MEN/Shirts_Polos,id_00000541,gallery,img/MEN/Shirts_Polos/id_00000541/02_2_side.jpg
deepfashion:WOMEN_Cardigans_id_00000664_04_3_back,id_00000664,docs_vs/deepfashion-subset/images/WOMEN/Cardigans/id_00000664/04_3_back.jpg,deepfashion_gallery,id_00000664,WOMEN/Cardigans,id_00000664,gallery,img/WOMEN/Cardigans/id_00000664/04_3_back.jpg
deepfashion:MEN_Denim_id_00000826_01_4_full,id_00000826,docs_vs/deepfashion-subset/images/MEN/Denim/id_00000826/01_4_full.jpg,deepfashion_gallery,id_00000826,MEN/Denim,id_00000826,gallery,img/MEN/Denim/id_00000826/01_4_full.jpg
deepfashion:WOMEN_Denim_id_00000741_01_2_side,id_00000741,docs_vs/deepfashion-subset/images/WOMEN/Denim/id_00000741/01_2_side.jpg,deepfashion_gallery,id_00000741,WOMEN/Denim,id_00000741,gallery,img/WOMEN/Denim/id_00000741/01_2_side.jpg
deepfashion:MEN_Jackets_Vests_id_00000653_04_4_full,id_00000653,docs_vs/deepfashion-subset/images/MEN/Jackets_Vests/id_00000653/04_4_full.jpg,deepfashion_gallery,id_00000653,MEN/Jackets_Vests,id_00000653,gallery,img/MEN/Jackets_Vests/id_00000653/04_4_full.jpg
deepfashion:WOMEN_Leggings_id_00001398_01_2_side,id_00001398,docs_vs/deepfashion-subset/images/WOMEN/Leggings/id_00001398/01_2_side.jpg,deepfashion_gallery,id_00001398,WOMEN/Leggings,id_00001398,gallery,img/WOMEN/Leggings/id_00001398/01_2_side.jpg
deepfashion:WOMEN_Skirts_id_00000525_02_1_front,id_00000525,docs_vs/deepfashion-subset/images/WOMEN/Skirts/id_00000525/02_1_front.jpg,deepfashion_gallery,id_00000525,WOMEN/Skirts,id_00000525,gallery,img/WOMEN/Skirts/id_00000525/02_1_front.jpg
deepfashion:MEN_Pants_id_00000836_03_3_back,id_00000836,docs_vs/deepfashion-subset/images/MEN/Pants/id_00000836/03_3_back.jpg,deepfashion_gallery,id_00000836,MEN/Pants,id_00000836,gallery,img/MEN/Pants/id_00000836/03_3_back.jpg
deepfashion:MEN_Shorts_id_00000638_01_1_front,id_00000638,docs_vs/deepfashion-subset/images/MEN/Shorts/id_00000638/01_1_front.jpg,deepfashion_gallery,id_00000638,MEN/Shorts,id_00000638,gallery,img/MEN/Shorts/id_00000638/01_1_front.jpg
deepfashion:MEN_Sweatshirts_Hoodies_id_00000971_04_3_back,id_00000971,docs_vs/deepfashion-subset/images/MEN/Sweatshirts_Hoodies/id_00000971/04_3_back.jpg,deepfashion_gallery,id_00000971,MEN/Sweatshirts_Hoodies,id_00000971,gallery,img/MEN/Sweatshirts_Hoodies/id_00000971/04_3_back.jpg
deepfashion:WOMEN_Tees_Tanks_id_00000026_06_4_full,id_00000026,docs_vs/deepfashion-subset/images/WOMEN/Tees_Tanks/id_00000026/06_4_full.jpg,deepfashion_gallery,id_00000026,WOMEN/Tees_Tanks,id_00000026,gallery,img/WOMEN/Tees_Tanks/id_00000026/06_4_full.jpg
deepfashion:WOMEN_Dresses_id_00000027_02_2_side,id_00000027,docs_vs/deepfashion-subset/images/WOMEN/Dresses/id_00000027/02_2_side.jpg,deepfashion_gallery,id_00000027,WOMEN/Dresses,id_00000027,gallery,img/WOMEN/Dresses/id_00000027/02_2_side.jpg
deepfashion:WOMEN_Blouses_Shirts_id_00000093_01_1_front,id_00000093,docs_vs/deepfashion-subset/images/WOMEN/Blouses_Shirts/id_00000093/01_1_front.jpg,deepfashion_gallery,id_00000093,WOMEN/Blouses_Shirts,id_00000093,gallery,img/WOMEN/Blouses_Shirts/id_00000093/01_1_front.jpg
deepfashion:MEN_Sweaters_id_00000396_01_3_back,id_00000396,docs_vs/deepfashion-subset/images/MEN/Sweaters/id_00000396/01_3_back.jpg,deepfashion_gallery,id_00000396,MEN/Sweaters,id_00000396,gallery,img/MEN/Sweaters/id_00000396/01_3_back.jpg
